ID,probability
TEST_00000,0.002040347449082104
TEST_00001,0.0044411198649974394
TEST_00002,0.20140957671825438
TEST_00003,0.14684325935610404
TEST_00004,0.5794032685192906
TEST_00005,0.16978358034915228
TEST_00006,0.5272537590537818
TEST_00007,0.4353987754445502
TEST_00008,0.3417572386834994
TEST_00009,0.0018641499083712997
TEST_00010,0.06768740146527112
TEST_00011,0.5424585381442201
TEST_00012,0.444718775397378
TEST_00013,0.48387413936652984
TEST_00014,0.3803436311848842
TEST_00015,0.00213449026742216
TEST_00016,0.3006715459564868
TEST_00017,0.4376477516613341
TEST_00018,0.24709867962507953
TEST_00019,0.7067805556192173
TEST_00020,0.32534433967884113
TEST_00021,0.472388643138727
TEST_00022,0.34321136952327924
TEST_00023,0.2673799949397062
TEST_00024,0.4754362891448599
TEST_00025,0.0021156926717572407
TEST_00026,0.15199052399988278
TEST_00027,0.5285659062356577
TEST_00028,0.22276749311666913
TEST_00029,0.2463613304628915
TEST_00030,0.5221394161742969
TEST_00031,0.2592533592621958
TEST_00032,0.2127515843536524
TEST_00033,0.23336451232104616
TEST_00034,0.47555812240867257
TEST_00035,0.002027947212306938
TEST_00036,0.18152252006571423
TEST_00037,0.3845702235580028
TEST_00038,0.28823783730364294
TEST_00039,0.010094216149380702
TEST_00040,0.2485492756927356
TEST_00041,0.1972900206377581
TEST_00042,0.3733710376736714
TEST_00043,0.37357401757794384
TEST_00044,0.39001537271023506
TEST_00045,0.5657048016601827
TEST_00046,0.5800868334114272
TEST_00047,0.30097538752952613
TEST_00048,0.17806869302703313
TEST_00049,0.47350704420039685
TEST_00050,0.3398000005553772
TEST_00051,0.21660850611191618
TEST_00052,0.1701305800078205
TEST_00053,0.6319191587883928
TEST_00054,0.002099765265503274
TEST_00055,0.4848869233193159
TEST_00056,0.39176843514016424
TEST_00057,0.27594020204904474
TEST_00058,0.5861661904837715
TEST_00059,0.2515478570465859
TEST_00060,0.004663864732868026
TEST_00061,0.21963180627525108
TEST_00062,0.4095975037445347
TEST_00063,0.40597788285052017
TEST_00064,0.2737079618974807
TEST_00065,0.002646106462742716
TEST_00066,0.3467132044212752
TEST_00067,0.25966704439723554
TEST_00068,0.3681056417816212
TEST_00069,0.5496926836651211
TEST_00070,0.45399916906750204
TEST_00071,0.43012739810170797
TEST_00072,0.2860625028675156
TEST_00073,0.32283182743870414
TEST_00074,0.1912353266915987
TEST_00075,0.3159048319890427
TEST_00076,0.021731424285895834
TEST_00077,0.0027498111249185694
TEST_00078,0.1598756383805222
TEST_00079,0.2637014380586836
TEST_00080,0.42854546419851336
TEST_00081,0.0017859373600105383
TEST_00082,0.271113999807424
TEST_00083,0.23396416421871355
TEST_00084,0.5158047619843937
TEST_00085,0.4595296558743003
TEST_00086,0.0018734441511548473
TEST_00087,0.46461572304988175
TEST_00088,0.14925635966800127
TEST_00089,0.4599992293228846
TEST_00090,0.30618904931304947
TEST_00091,0.1361884317960699
TEST_00092,0.4345631748329065
TEST_00093,0.6138937591710518
TEST_00094,0.0011318458527524843
TEST_00095,0.0020325154335711004
TEST_00096,0.5286798053313462
TEST_00097,0.1512134125998333
TEST_00098,0.45915469874749293
TEST_00099,0.344381809415809
TEST_00100,0.1384569676972024
TEST_00101,0.24601796730582642
TEST_00102,0.4612836430120174
TEST_00103,0.3653477887778761
TEST_00104,0.43962069443409424
TEST_00105,0.5546835409921285
TEST_00106,0.3370149101493807
TEST_00107,0.0021224543591976206
TEST_00108,0.4053569616156772
TEST_00109,0.002071953885209489
TEST_00110,0.495407306682375
TEST_00111,0.4822089994170088
TEST_00112,0.021964876689121865
TEST_00113,0.44983746739531966
TEST_00114,0.2462862797224542
TEST_00115,0.4741726539515987
TEST_00116,0.003337665281126189
TEST_00117,0.5304205762225852
TEST_00118,0.40863547486216545
TEST_00119,0.21794084454370233
TEST_00120,0.002261394089823238
TEST_00121,0.002220018218684231
TEST_00122,0.3909711352876276
TEST_00123,0.578258630900098
TEST_00124,0.4804731957090802
