ID,probability
TEST_00000,0.003473207589447458
TEST_00001,0.0481081037079212
TEST_00002,0.12848072223075815
TEST_00003,0.09712742699218299
TEST_00004,0.5097605950366594
TEST_00005,0.10833877081485105
TEST_00006,0.46120746678471464
TEST_00007,0.3842228633233973
TEST_00008,0.2568026544610697
TEST_00009,0.007739884215217268
TEST_00010,0.06780686451120903
TEST_00011,0.47785345397138285
TEST_00012,0.37430497378363925
TEST_00013,0.41603498790168103
TEST_00014,0.3329133873207888
TEST_00015,0.028955340422724348
TEST_00016,0.21562450719506143
TEST_00017,0.3650956120457962
TEST_00018,0.16743393607871976
TEST_00019,0.536358021176651
TEST_00020,0.23315883715016295
TEST_00021,0.4098340952067169
TEST_00022,0.2786515203018334
TEST_00023,0.17834372356138728
TEST_00024,0.4314378267409695
TEST_00025,0.018745572097956582
TEST_00026,0.10409970522141865
TEST_00027,0.4439979142599499
TEST_00028,0.15259778187046957
TEST_00029,0.17163452162321613
TEST_00030,0.46303631435750336
TEST_00031,0.16414352241711871
TEST_00032,0.13291831349254185
TEST_00033,0.14335507431913616
TEST_00034,0.42150632429623847
TEST_00035,0.010210170755405807
TEST_00036,0.11375568633036075
TEST_00037,0.3031742233863944
TEST_00038,0.20197336647095235
TEST_00039,0.03717298350075296
TEST_00040,0.15752588557518543
TEST_00041,0.125695975618372
TEST_00042,0.3023121783757189
TEST_00043,0.30499979910331076
TEST_00044,0.3262363969474946
TEST_00045,0.4991703747401704
TEST_00046,0.5159306404187861
TEST_00047,0.20307048624121501
TEST_00048,0.10549466165815172
TEST_00049,0.41632520099304376
TEST_00050,0.263898853441916
TEST_00051,0.15097454119771794
TEST_00052,0.09790882904580017
TEST_00053,0.5325397020521158
TEST_00054,0.011077397586043624
TEST_00055,0.449064847160262
TEST_00056,0.3123299030677556
TEST_00057,0.1887819851131148
TEST_00058,0.5133341584676084
TEST_00059,0.16215377387279134
TEST_00060,0.04997393478729787
TEST_00061,0.14000642232583838
TEST_00062,0.3267448774526259
TEST_00063,0.33568797533947203
TEST_00064,0.18641387304571566
TEST_00065,0.042602624448328
TEST_00066,0.2572295566165177
TEST_00067,0.16380369957487473
TEST_00068,0.29445865949205985
TEST_00069,0.48613682050759643
