ID,probability
TEST_00000,0.008124471300271436
TEST_00001,0.04731790659743656
TEST_00002,0.12766572840375323
TEST_00003,0.09687567458788553
TEST_00004,0.49898036453685335
TEST_00005,0.10731179796249316
TEST_00006,0.464005075206704
TEST_00007,0.38884509292398783
TEST_00008,0.2500566271114524
TEST_00009,0.005154775015071089
TEST_00010,0.06775820436095996
TEST_00011,0.4808544757111721
TEST_00012,0.3771685529704269
TEST_00013,0.4184329684798306
TEST_00014,0.3385561403926177
TEST_00015,0.028830553158404965
TEST_00016,0.21480769324481408
TEST_00017,0.3749972457876597
TEST_00018,0.16968154833095894
TEST_00019,0.536531494967555
TEST_00020,0.23453173205813116
TEST_00021,0.41238290069802336
TEST_00022,0.2786837537386659
TEST_00023,0.1806421748472012
TEST_00024,0.43099143565544895
TEST_00025,0.017590119671601703
TEST_00026,0.10376167321180256
TEST_00027,0.4465501403194003
TEST_00028,0.14993007616014906
TEST_00029,0.17168248122442703
TEST_00030,0.4688920800509577
TEST_00031,0.16757508731867266
TEST_00032,0.13279199405446707
TEST_00033,0.1440303621355814
TEST_00034,0.42303164416143113
TEST_00035,0.011625056802737177
TEST_00036,0.11109492158487452
TEST_00037,0.308462034782694
TEST_00038,0.19604786434639365
TEST_00039,0.039245915617345
TEST_00040,0.15935242734532656
TEST_00041,0.12670513996064348
TEST_00042,0.30132695132703496
TEST_00043,0.3071050607634607
TEST_00044,0.32644092120805535
TEST_00045,0.5015315139487226
TEST_00046,0.5198066302923807
TEST_00047,0.20805445841928752
TEST_00048,0.10646862187861011
TEST_00049,0.4151226566499423
TEST_00050,0.2653243638079997
TEST_00051,0.15210610704034824
TEST_00052,0.10012282951927531
TEST_00053,0.5320979017733425
TEST_00054,0.01297621211279569
TEST_00055,0.4516807229095637
TEST_00056,0.3124239429449253
TEST_00057,0.18718851394513086
TEST_00058,0.5128931509992101
TEST_00059,0.1624046183727641
TEST_00060,0.05081746650203548
TEST_00061,0.13823787258012943
TEST_00062,0.33085129675816644
TEST_00063,0.33417085092401416
TEST_00064,0.18488918570561427
TEST_00065,0.04404758095385871
TEST_00066,0.2582244117353081
TEST_00067,0.1640775077599431
TEST_00068,0.2947969498949657
TEST_00069,0.4881730596439098
TEST_00070,0.40398362648756125
TEST_00071,0.37747887467118324
TEST_00072,0.1916419663000657
TEST_00073,0.23165352399186878
TEST_00074,0.12497914810406693
TEST_00075,0.24444236394632374
TEST_00076,0.058317801661624986
